;TAZID,CO_TAZID,CO_FIPS,CO_NAME
1919,491919,49,UTAH
1920,491920,49,UTAH
1921,491921,49,UTAH
1922,491922,49,UTAH
1923,491923,49,UTAH
1924,491924,49,UTAH
1925,491925,49,UTAH
1926,491926,49,UTAH
1927,491927,49,UTAH
1928,491928,49,UTAH
1929,491929,49,UTAH
1930,491930,49,UTAH
1931,491931,49,UTAH
1932,491932,49,UTAH
1933,491933,49,UTAH
1934,491934,49,UTAH
1935,491935,49,UTAH
1936,491936,49,UTAH
1937,491937,49,UTAH
1938,491938,49,UTAH
1939,491939,49,UTAH
1940,491940,49,UTAH
1941,491941,49,UTAH
1942,491942,49,UTAH
1943,491943,49,UTAH
1944,491944,49,UTAH
1945,491945,49,UTAH
1946,491946,49,UTAH
1947,491947,49,UTAH
1948,491948,49,UTAH
1949,491949,49,UTAH
1950,491950,49,UTAH
1951,491951,49,UTAH
1952,491952,49,UTAH
1953,491953,49,UTAH
1954,491954,49,UTAH
1955,491955,49,UTAH
1956,491956,49,UTAH
1957,491957,49,UTAH
1958,491958,49,UTAH
1959,491959,49,UTAH
1960,491960,49,UTAH
1961,491961,49,UTAH
1962,491962,49,UTAH
1963,491963,49,UTAH
1964,491964,49,UTAH
1965,491965,49,UTAH
1966,491966,49,UTAH
1967,491967,49,UTAH
1968,491968,49,UTAH
1969,491969,49,UTAH
1970,491970,49,UTAH
1971,491971,49,UTAH
1972,491972,49,UTAH
1973,491973,49,UTAH
1974,491974,49,UTAH
1975,491975,49,UTAH
1976,491976,49,UTAH
1977,491977,49,UTAH
1978,491978,49,UTAH
1979,491979,49,UTAH
1980,491980,49,UTAH
1981,491981,49,UTAH
1982,491982,49,UTAH
1983,491983,49,UTAH
1984,491984,49,UTAH
1985,491985,49,UTAH
1986,491986,49,UTAH
1987,491987,49,UTAH
1988,491988,49,UTAH
1989,491989,49,UTAH
1990,491990,49,UTAH
1991,491991,49,UTAH
1992,491992,49,UTAH
1993,491993,49,UTAH
1994,491994,49,UTAH
1995,491995,49,UTAH
1996,491996,49,UTAH
1997,491997,49,UTAH
1998,491998,49,UTAH
1999,491999,49,UTAH
2000,492000,49,UTAH
2001,492001,49,UTAH
2002,492002,49,UTAH
2003,492003,49,UTAH
2004,492004,49,UTAH
2005,492005,49,UTAH
2006,492006,49,UTAH
2007,492007,49,UTAH
2008,492008,49,UTAH
2009,492009,49,UTAH
2010,492010,49,UTAH
2011,492011,49,UTAH
2012,492012,49,UTAH
2013,492013,49,UTAH
2014,492014,49,UTAH
2015,492015,49,UTAH
2016,492016,49,UTAH
2017,492017,49,UTAH
2018,492018,49,UTAH
2019,492019,49,UTAH
2020,492020,49,UTAH
2021,492021,49,UTAH
2022,492022,49,UTAH
2023,492023,49,UTAH
2024,492024,49,UTAH
2025,492025,49,UTAH
2026,492026,49,UTAH
2027,492027,49,UTAH
2028,492028,49,UTAH
2029,492029,49,UTAH
2030,492030,49,UTAH
2031,492031,49,UTAH
2032,492032,49,UTAH
2033,492033,49,UTAH
2034,492034,49,UTAH
2035,492035,49,UTAH
2036,492036,49,UTAH
2037,492037,49,UTAH
2038,492038,49,UTAH
2039,492039,49,UTAH
2040,492040,49,UTAH
2041,492041,49,UTAH
2042,492042,49,UTAH
2043,492043,49,UTAH
2044,492044,49,UTAH
2045,492045,49,UTAH
2046,492046,49,UTAH
2047,492047,49,UTAH
2048,492048,49,UTAH
2049,492049,49,UTAH
2050,492050,49,UTAH
2051,492051,49,UTAH
2052,492052,49,UTAH
2053,492053,49,UTAH
2054,492054,49,UTAH
2055,492055,49,UTAH
2056,492056,49,UTAH
2057,492057,49,UTAH
2058,492058,49,UTAH
2059,492059,49,UTAH
2060,492060,49,UTAH
2061,492061,49,UTAH
2062,492062,49,UTAH
2063,492063,49,UTAH
2064,492064,49,UTAH
2065,492065,49,UTAH
2066,492066,49,UTAH
2067,492067,49,UTAH
2068,492068,49,UTAH
2069,492069,49,UTAH
2070,492070,49,UTAH
2071,492071,49,UTAH
2072,492072,49,UTAH
2073,492073,49,UTAH
2074,492074,49,UTAH
2075,492075,49,UTAH
2076,492076,49,UTAH
2077,492077,49,UTAH
2078,492078,49,UTAH
2079,492079,49,UTAH
2080,492080,49,UTAH
2081,492081,49,UTAH
2082,492082,49,UTAH
2083,492083,49,UTAH
2084,492084,49,UTAH
2085,492085,49,UTAH
2086,492086,49,UTAH
2087,492087,49,UTAH
2088,492088,49,UTAH
2089,492089,49,UTAH
2090,492090,49,UTAH
2091,492091,49,UTAH
2092,492092,49,UTAH
2093,492093,49,UTAH
2094,492094,49,UTAH
2095,492095,49,UTAH
2096,492096,49,UTAH
2097,492097,49,UTAH
2098,492098,49,UTAH
2099,492099,49,UTAH
2100,492100,49,UTAH
2101,492101,49,UTAH
2102,492102,49,UTAH
2103,492103,49,UTAH
2104,492104,49,UTAH
2105,492105,49,UTAH
2106,492106,49,UTAH
2107,492107,49,UTAH
2108,492108,49,UTAH
2109,492109,49,UTAH
2110,492110,49,UTAH
2111,492111,49,UTAH
2112,492112,49,UTAH
2113,492113,49,UTAH
2114,492114,49,UTAH
2115,492115,49,UTAH
2116,492116,49,UTAH
2117,492117,49,UTAH
2118,492118,49,UTAH
2119,492119,49,UTAH
2120,492120,49,UTAH
2121,492121,49,UTAH
2122,492122,49,UTAH
2123,492123,49,UTAH
2124,492124,49,UTAH
2125,492125,49,UTAH
2126,492126,49,UTAH
2127,492127,49,UTAH
2128,492128,49,UTAH
2129,492129,49,UTAH
2130,492130,49,UTAH
2131,492131,49,UTAH
2132,492132,49,UTAH
2133,492133,49,UTAH
2134,492134,49,UTAH
2135,492135,49,UTAH
2136,492136,49,UTAH
2137,492137,49,UTAH
2138,492138,49,UTAH
2139,492139,49,UTAH
2140,492140,49,UTAH
2141,492141,49,UTAH
2142,492142,49,UTAH
2143,492143,49,UTAH
2144,492144,49,UTAH
2145,492145,49,UTAH
2146,492146,49,UTAH
2147,492147,49,UTAH
2148,492148,49,UTAH
2149,492149,49,UTAH
2150,492150,49,UTAH
2151,492151,49,UTAH
2152,492152,49,UTAH
2153,492153,49,UTAH
2154,492154,49,UTAH
2155,492155,49,UTAH
2156,492156,49,UTAH
2157,492157,49,UTAH
2158,492158,49,UTAH
2159,492159,49,UTAH
2160,492160,49,UTAH
2161,492161,49,UTAH
2162,492162,49,UTAH
2163,492163,49,UTAH
2164,492164,49,UTAH
2165,492165,49,UTAH
2166,492166,49,UTAH
2167,492167,49,UTAH
2168,492168,49,UTAH
2169,492169,49,UTAH
2170,492170,49,UTAH
2171,492171,49,UTAH
2172,492172,49,UTAH
2173,492173,49,UTAH
2174,492174,49,UTAH
2175,492175,49,UTAH
2176,492176,49,UTAH
2177,492177,49,UTAH
2178,492178,49,UTAH
2179,492179,49,UTAH
2180,492180,49,UTAH
2181,492181,49,UTAH
2182,492182,49,UTAH
2183,492183,49,UTAH
2184,492184,49,UTAH
2185,492185,49,UTAH
2186,492186,49,UTAH
2187,492187,49,UTAH
2188,492188,49,UTAH
2189,492189,49,UTAH
2190,492190,49,UTAH
2191,492191,49,UTAH
2192,492192,49,UTAH
2193,492193,49,UTAH
2194,492194,49,UTAH
2195,492195,49,UTAH
2196,492196,49,UTAH
2197,492197,49,UTAH
2198,492198,49,UTAH
2199,492199,49,UTAH
2200,492200,49,UTAH
2201,492201,49,UTAH
2202,492202,49,UTAH
2203,492203,49,UTAH
2204,492204,49,UTAH
2205,492205,49,UTAH
2206,492206,49,UTAH
2207,492207,49,UTAH
2208,492208,49,UTAH
2209,492209,49,UTAH
2210,492210,49,UTAH
2211,492211,49,UTAH
2212,492212,49,UTAH
2213,492213,49,UTAH
2214,492214,49,UTAH
2215,492215,49,UTAH
2216,492216,49,UTAH
2217,492217,49,UTAH
2218,492218,49,UTAH
2219,492219,49,UTAH
2220,492220,49,UTAH
2221,492221,49,UTAH
2222,492222,49,UTAH
2223,492223,49,UTAH
2224,492224,49,UTAH
2225,492225,49,UTAH
2226,492226,49,UTAH
2227,492227,49,UTAH
2228,492228,49,UTAH
2229,492229,49,UTAH
2230,492230,49,UTAH
2231,492231,49,UTAH
2232,492232,49,UTAH
2233,492233,49,UTAH
2234,492234,49,UTAH
2235,492235,49,UTAH
2236,492236,49,UTAH
2237,492237,49,UTAH
2238,492238,49,UTAH
2239,492239,49,UTAH
2240,492240,49,UTAH
2241,492241,49,UTAH
2242,492242,49,UTAH
2243,492243,49,UTAH
2244,492244,49,UTAH
2245,492245,49,UTAH
2246,492246,49,UTAH
2247,492247,49,UTAH
2248,492248,49,UTAH
2249,492249,49,UTAH
2250,492250,49,UTAH
2251,492251,49,UTAH
2252,492252,49,UTAH
2253,492253,49,UTAH
2254,492254,49,UTAH
2255,492255,49,UTAH
2256,492256,49,UTAH
2257,492257,49,UTAH
2258,492258,49,UTAH
2259,492259,49,UTAH
2260,492260,49,UTAH
2261,492261,49,UTAH
2262,492262,49,UTAH
2263,492263,49,UTAH
2264,492264,49,UTAH
2265,492265,49,UTAH
2266,492266,49,UTAH
2267,492267,49,UTAH
2268,492268,49,UTAH
2269,492269,49,UTAH
2270,492270,49,UTAH
2271,492271,49,UTAH
2272,492272,49,UTAH
2273,492273,49,UTAH
2274,492274,49,UTAH
2275,492275,49,UTAH
2276,492276,49,UTAH
2277,492277,49,UTAH
2278,492278,49,UTAH
2279,492279,49,UTAH
2280,492280,49,UTAH
2281,492281,49,UTAH
2282,492282,49,UTAH
2283,492283,49,UTAH
2284,492284,49,UTAH
2285,492285,49,UTAH
2286,492286,49,UTAH
2287,492287,49,UTAH
2288,492288,49,UTAH
2289,492289,49,UTAH
2290,492290,49,UTAH
2291,492291,49,UTAH
2292,492292,49,UTAH
2293,492293,49,UTAH
2294,492294,49,UTAH
2295,492295,49,UTAH
2296,492296,49,UTAH
2297,492297,49,UTAH
2298,492298,49,UTAH
2299,492299,49,UTAH
2300,492300,49,UTAH
2301,492301,49,UTAH
2302,492302,49,UTAH
2303,492303,49,UTAH
2304,492304,49,UTAH
2305,492305,49,UTAH
2306,492306,49,UTAH
2307,492307,49,UTAH
2308,492308,49,UTAH
2309,492309,49,UTAH
2310,492310,49,UTAH
2311,492311,49,UTAH
2312,492312,49,UTAH
2313,492313,49,UTAH
2314,492314,49,UTAH
2315,492315,49,UTAH
2316,492316,49,UTAH
2317,492317,49,UTAH
2318,492318,49,UTAH
2319,492319,49,UTAH
2320,492320,49,UTAH
2321,492321,49,UTAH
2322,492322,49,UTAH
2323,492323,49,UTAH
2324,492324,49,UTAH
2325,492325,49,UTAH
2326,492326,49,UTAH
2327,492327,49,UTAH
2328,492328,49,UTAH
2329,492329,49,UTAH
2330,492330,49,UTAH
2331,492331,49,UTAH
2332,492332,49,UTAH
2333,492333,49,UTAH
2334,492334,49,UTAH
2335,492335,49,UTAH
2336,492336,49,UTAH
2337,492337,49,UTAH
2338,492338,49,UTAH
2339,492339,49,UTAH
2340,492340,49,UTAH
2341,492341,49,UTAH
2342,492342,49,UTAH
2343,492343,49,UTAH
2344,492344,49,UTAH
2345,492345,49,UTAH
2346,492346,49,UTAH
2347,492347,49,UTAH
2348,492348,49,UTAH
2349,492349,49,UTAH
2350,492350,49,UTAH
2351,492351,49,UTAH
2352,492352,49,UTAH
2353,492353,49,UTAH
2354,492354,49,UTAH
2355,492355,49,UTAH
2356,492356,49,UTAH
2357,492357,49,UTAH
2358,492358,49,UTAH
2359,492359,49,UTAH
2360,492360,49,UTAH
2361,492361,49,UTAH
2362,492362,49,UTAH
2363,492363,49,UTAH
2364,492364,49,UTAH
2365,492365,49,UTAH
2366,492366,49,UTAH
2367,492367,49,UTAH
2368,492368,49,UTAH
2369,492369,49,UTAH
2370,492370,49,UTAH
2371,492371,49,UTAH
2372,492372,49,UTAH
2373,492373,49,UTAH
2374,492374,49,UTAH
2375,492375,49,UTAH
2376,492376,49,UTAH
2377,492377,49,UTAH
2378,492378,49,UTAH
2379,492379,49,UTAH
2380,492380,49,UTAH
2381,492381,49,UTAH
2382,492382,49,UTAH
2383,492383,49,UTAH
2384,492384,49,UTAH
2385,492385,49,UTAH
2386,492386,49,UTAH
2387,492387,49,UTAH
2388,492388,49,UTAH
2389,492389,49,UTAH
2390,492390,49,UTAH
2391,492391,49,UTAH
2392,492392,49,UTAH
2393,492393,49,UTAH
2394,492394,49,UTAH
2395,492395,49,UTAH
2396,492396,49,UTAH
2397,492397,49,UTAH
2398,492398,49,UTAH
2399,492399,49,UTAH
2400,492400,49,UTAH
2401,492401,49,UTAH
2402,492402,49,UTAH
2403,492403,49,UTAH
2404,492404,49,UTAH
2405,492405,49,UTAH
2406,492406,49,UTAH
2407,492407,49,UTAH
2408,492408,49,UTAH
2409,492409,49,UTAH
2410,492410,49,UTAH
2411,492411,49,UTAH
2412,492412,49,UTAH
2413,492413,49,UTAH
2414,492414,49,UTAH
2415,492415,49,UTAH
2416,492416,49,UTAH
2417,492417,49,UTAH
2418,492418,49,UTAH
2419,492419,49,UTAH
2420,492420,49,UTAH
2421,492421,49,UTAH
2422,492422,49,UTAH
2423,492423,49,UTAH
2424,492424,49,UTAH
2425,492425,49,UTAH
2426,492426,49,UTAH
2427,492427,49,UTAH
2428,492428,49,UTAH
2429,492429,49,UTAH
2430,492430,49,UTAH
2431,492431,49,UTAH
2432,492432,49,UTAH
2433,492433,49,UTAH
2434,492434,49,UTAH
2435,492435,49,UTAH
2436,492436,49,UTAH
2437,492437,49,UTAH
2438,492438,49,UTAH
2439,492439,49,UTAH
2440,492440,49,UTAH
2441,492441,49,UTAH
2442,492442,49,UTAH
2443,492443,49,UTAH
2444,492444,49,UTAH
2445,492445,49,UTAH
2446,492446,49,UTAH
2447,492447,49,UTAH
2448,492448,49,UTAH
2449,492449,49,UTAH
2450,492450,49,UTAH
2451,492451,49,UTAH
2452,492452,49,UTAH
2453,492453,49,UTAH
2454,492454,49,UTAH
2455,492455,49,UTAH
2456,492456,49,UTAH
2457,492457,49,UTAH
2458,492458,49,UTAH
2459,492459,49,UTAH
2460,492460,49,UTAH
2461,492461,49,UTAH
2462,492462,49,UTAH
2463,492463,49,UTAH
2464,492464,49,UTAH
2465,492465,49,UTAH
2466,492466,49,UTAH
2467,492467,49,UTAH
2468,492468,49,UTAH
2469,492469,49,UTAH
2470,492470,49,UTAH
2471,492471,49,UTAH
2472,492472,49,UTAH
2473,492473,49,UTAH
2474,492474,49,UTAH
2475,492475,49,UTAH
2476,492476,49,UTAH
2477,492477,49,UTAH
2478,492478,49,UTAH
2479,492479,49,UTAH
2480,492480,49,UTAH
2481,492481,49,UTAH
2482,492482,49,UTAH
2483,492483,49,UTAH
2484,492484,49,UTAH
2485,492485,49,UTAH
2486,492486,49,UTAH
2487,492487,49,UTAH
2488,492488,49,UTAH
2489,492489,49,UTAH
2490,492490,49,UTAH
2491,492491,49,UTAH
2492,492492,49,UTAH
2493,492493,49,UTAH
2494,492494,49,UTAH
2495,492495,49,UTAH
2496,492496,49,UTAH
2497,492497,49,UTAH
2498,492498,49,UTAH
2499,492499,49,UTAH
2500,492500,49,UTAH
2501,492501,49,UTAH
2502,492502,49,UTAH
2503,492503,49,UTAH
2504,492504,49,UTAH
2505,492505,49,UTAH
2506,492506,49,UTAH
2507,492507,49,UTAH
2508,492508,49,UTAH
2509,492509,49,UTAH
2510,492510,49,UTAH
2511,492511,49,UTAH
2512,492512,49,UTAH
2513,492513,49,UTAH
2514,492514,49,UTAH
2515,492515,49,UTAH
2516,492516,49,UTAH
2517,492517,49,UTAH
2518,492518,49,UTAH
2519,492519,49,UTAH
2520,492520,49,UTAH
2521,492521,49,UTAH
2522,492522,49,UTAH
2523,492523,49,UTAH
2524,492524,49,UTAH
2525,492525,49,UTAH
2526,492526,49,UTAH
2527,492527,49,UTAH
2528,492528,49,UTAH
2529,492529,49,UTAH
2530,492530,49,UTAH
2531,492531,49,UTAH
2532,492532,49,UTAH
2533,492533,49,UTAH
2534,492534,49,UTAH
2535,492535,49,UTAH
2536,492536,49,UTAH
2537,492537,49,UTAH
2538,492538,49,UTAH
2539,492539,49,UTAH
2540,492540,49,UTAH
2541,492541,49,UTAH
2542,492542,49,UTAH
2543,492543,49,UTAH
2544,492544,49,UTAH
2545,492545,49,UTAH
2546,492546,49,UTAH
2547,492547,49,UTAH
2548,492548,49,UTAH
2549,492549,49,UTAH
2550,492550,49,UTAH
2551,492551,49,UTAH
2552,492552,49,UTAH
2553,492553,49,UTAH
2554,492554,49,UTAH
2555,492555,49,UTAH
2556,492556,49,UTAH
2557,492557,49,UTAH
2558,492558,49,UTAH
2559,492559,49,UTAH
2560,492560,49,UTAH
2561,492561,49,UTAH
2562,492562,49,UTAH
2563,492563,49,UTAH
2564,492564,49,UTAH
2565,492565,49,UTAH
2566,492566,49,UTAH
2567,492567,49,UTAH
2568,492568,49,UTAH
2569,492569,49,UTAH
2570,492570,49,UTAH
2571,492571,49,UTAH
2572,492572,49,UTAH
2573,492573,49,UTAH
2574,492574,49,UTAH
2575,492575,49,UTAH
2576,492576,49,UTAH
2577,492577,49,UTAH
2578,492578,49,UTAH
2579,492579,49,UTAH
2580,492580,49,UTAH
2581,492581,49,UTAH
2582,492582,49,UTAH
2583,492583,49,UTAH
2584,492584,49,UTAH
2585,492585,49,UTAH
2586,492586,49,UTAH
2587,492587,49,UTAH
2588,492588,49,UTAH
2589,492589,49,UTAH
2590,492590,49,UTAH
2591,492591,49,UTAH
2592,492592,49,UTAH
2593,492593,49,UTAH
2594,492594,49,UTAH
2595,492595,49,UTAH
2596,492596,49,UTAH
2597,492597,49,UTAH
2598,492598,49,UTAH
2599,492599,49,UTAH
2600,492600,49,UTAH
2601,492601,49,UTAH
2602,492602,49,UTAH
2603,492603,49,UTAH
2604,492604,49,UTAH
2605,492605,49,UTAH
2606,492606,49,UTAH
2607,492607,49,UTAH
2608,492608,49,UTAH
2609,492609,49,UTAH
2610,492610,49,UTAH
2611,492611,49,UTAH
2612,492612,49,UTAH
2613,492613,49,UTAH
2614,492614,49,UTAH
2615,492615,49,UTAH
2616,492616,49,UTAH
2617,492617,49,UTAH
2618,492618,49,UTAH
2619,492619,49,UTAH
2620,492620,49,UTAH
2621,492621,49,UTAH
2622,492622,49,UTAH
2623,492623,49,UTAH
2624,492624,49,UTAH
2625,492625,49,UTAH
2626,492626,49,UTAH
2627,492627,49,UTAH
2628,492628,49,UTAH
2629,492629,49,UTAH
2630,492630,49,UTAH
2631,492631,49,UTAH
2632,492632,49,UTAH
2633,492633,49,UTAH
2634,492634,49,UTAH
2635,492635,49,UTAH
2636,492636,49,UTAH
2637,492637,49,UTAH
2638,492638,49,UTAH
2639,492639,49,UTAH
2640,492640,49,UTAH
2641,492641,49,UTAH
2642,492642,49,UTAH
2643,492643,49,UTAH
2644,492644,49,UTAH
2645,492645,49,UTAH
2646,492646,49,UTAH
2647,492647,49,UTAH
2648,492648,49,UTAH
2649,492649,49,UTAH
2650,492650,49,UTAH
2651,492651,49,UTAH
2652,492652,49,UTAH
2653,492653,49,UTAH
2654,492654,49,UTAH
2655,492655,49,UTAH
2656,492656,49,UTAH
2657,492657,49,UTAH
2658,492658,49,UTAH
2659,492659,49,UTAH
2660,492660,49,UTAH
2661,492661,49,UTAH
2662,492662,49,UTAH
2663,492663,49,UTAH
2664,492664,49,UTAH
2665,492665,49,UTAH
2666,492666,49,UTAH
2667,492667,49,UTAH
2668,492668,49,UTAH
2669,492669,49,UTAH
2670,492670,49,UTAH
2671,492671,49,UTAH
2672,492672,49,UTAH
2673,492673,49,UTAH
2674,492674,49,UTAH
2675,492675,49,UTAH
2676,492676,49,UTAH
2677,492677,49,UTAH
2678,492678,49,UTAH
2679,492679,49,UTAH
2680,492680,49,UTAH
2681,492681,49,UTAH
2682,492682,49,UTAH
2683,492683,49,UTAH
2684,492684,49,UTAH
2685,492685,49,UTAH
2686,492686,49,UTAH
2687,492687,49,UTAH
2688,492688,49,UTAH
2689,492689,49,UTAH
2690,492690,49,UTAH
2691,492691,49,UTAH
2692,492692,49,UTAH
2693,492693,49,UTAH
2694,492694,49,UTAH
2695,492695,49,UTAH
2696,492696,49,UTAH
2697,492697,49,UTAH
2698,492698,49,UTAH
2699,492699,49,UTAH
2700,492700,49,UTAH
2701,492701,49,UTAH
2702,492702,49,UTAH
2703,492703,49,UTAH
2704,492704,49,UTAH
2705,492705,49,UTAH
2706,492706,49,UTAH
2707,492707,49,UTAH
2708,492708,49,UTAH
2709,492709,49,UTAH
2710,492710,49,UTAH
2711,492711,49,UTAH
2712,492712,49,UTAH
2713,492713,49,UTAH
2714,492714,49,UTAH
2715,492715,49,UTAH
2716,492716,49,UTAH
2717,492717,49,UTAH
2718,492718,49,UTAH
2719,492719,49,UTAH
2720,492720,49,UTAH
2721,492721,49,UTAH
2722,492722,49,UTAH
2723,492723,49,UTAH
2724,492724,49,UTAH
2725,492725,49,UTAH
2726,492726,49,UTAH
2727,492727,49,UTAH
2728,492728,49,UTAH
2729,492729,49,UTAH
2730,492730,49,UTAH
2731,492731,49,UTAH
2732,492732,49,UTAH
2733,492733,49,UTAH
2734,492734,49,UTAH
2735,492735,49,UTAH
2736,492736,49,UTAH
2737,492737,49,UTAH
2738,492738,49,UTAH
2739,492739,49,UTAH
2740,492740,49,UTAH
2741,492741,49,UTAH
2742,492742,49,UTAH
2743,492743,49,UTAH
2744,492744,49,UTAH
2745,492745,49,UTAH
2746,492746,49,UTAH
2747,492747,49,UTAH
2748,492748,49,UTAH
2749,492749,49,UTAH
2750,492750,49,UTAH
2751,492751,49,UTAH
2752,492752,49,UTAH
2753,492753,49,UTAH
2754,492754,49,UTAH
2755,492755,49,UTAH
2756,492756,49,UTAH
2757,492757,49,UTAH
2758,492758,49,UTAH
2759,492759,49,UTAH
2760,492760,49,UTAH
2761,492761,49,UTAH
2762,492762,49,UTAH
2763,492763,49,UTAH
2764,492764,49,UTAH
2765,492765,49,UTAH
2766,492766,49,UTAH
2767,492767,49,UTAH
2768,492768,49,UTAH
2769,492769,49,UTAH
2770,492770,49,UTAH
2771,492771,49,UTAH
2772,492772,49,UTAH
2773,492773,49,UTAH
2774,492774,49,UTAH
2775,492775,49,UTAH
2776,492776,49,UTAH
2777,492777,49,UTAH
2778,492778,49,UTAH
2779,492779,49,UTAH
2780,492780,49,UTAH
2781,492781,49,UTAH
2782,492782,49,UTAH
2783,492783,49,UTAH
2784,492784,49,UTAH
2785,492785,49,UTAH
2786,492786,49,UTAH
2787,492787,49,UTAH
2788,492788,49,UTAH
2789,492789,49,UTAH
2790,492790,49,UTAH
2791,492791,49,UTAH
2792,492792,49,UTAH
2793,492793,49,UTAH
2794,492794,49,UTAH
2795,492795,49,UTAH
2796,492796,49,UTAH
2797,492797,49,UTAH
2798,492798,49,UTAH
2799,492799,49,UTAH
2800,492800,49,UTAH
2801,492801,49,UTAH
2802,492802,49,UTAH
2803,492803,49,UTAH
2804,492804,49,UTAH
2805,492805,49,UTAH
2806,492806,49,UTAH
2807,492807,49,UTAH
2808,492808,49,UTAH
2809,492809,49,UTAH
2810,492810,49,UTAH
2811,492811,49,UTAH
2812,492812,49,UTAH
2813,492813,49,UTAH
2814,492814,49,UTAH
2815,492815,49,UTAH
2816,492816,49,UTAH
2817,492817,49,UTAH
2818,492818,49,UTAH
2819,492819,49,UTAH
2820,492820,49,UTAH
2821,492821,49,UTAH
2822,492822,49,UTAH
2823,492823,49,UTAH
2824,492824,49,UTAH
2825,492825,49,UTAH
2826,492826,49,UTAH
2827,492827,49,UTAH
2828,492828,49,UTAH
2829,492829,49,UTAH
2830,492830,49,UTAH
2831,492831,49,UTAH
2832,492832,49,UTAH
2833,492833,49,UTAH
2834,492834,49,UTAH
2835,492835,49,UTAH
2836,492836,49,UTAH
2837,492837,49,UTAH
2838,492838,49,UTAH
2839,492839,49,UTAH
2840,492840,49,UTAH
2841,492841,49,UTAH
2842,492842,49,UTAH
2843,492843,49,UTAH
2844,492844,49,UTAH
2845,492845,49,UTAH
2846,492846,49,UTAH
2847,492847,49,UTAH
2848,492848,49,UTAH
2849,492849,49,UTAH
2850,492850,49,UTAH
2851,492851,49,UTAH
2852,492852,49,UTAH
2853,492853,49,UTAH
2854,492854,49,UTAH
2855,492855,49,UTAH
2856,492856,49,UTAH
2857,492857,49,UTAH
2858,492858,49,UTAH
2859,492859,49,UTAH
2860,492860,49,UTAH
2861,492861,49,UTAH
2862,492862,49,UTAH
2863,492863,49,UTAH
2864,492864,49,UTAH
2865,492865,49,UTAH
2866,492866,49,UTAH
2867,492867,49,UTAH
2868,492868,49,UTAH
2869,492869,49,UTAH
2870,492870,49,UTAH
2871,492871,49,UTAH
2872,492872,49,UTAH
2873,492873,49,UTAH
2874,492874,0,external
2875,492875,0,external
2876,492876,0,external
2877,492877,0,external
2878,492878,0,external
2879,492879,0,external
2880,492880,0,external
2881,492881,0,external
