;TAZID,CO_TAZID,CO_FIPS,CO_NAME
1055,350150,35,SALT LAKE
1056,350151,35,SALT LAKE
1057,350152,35,SALT LAKE
1058,350153,35,SALT LAKE
1059,350154,35,SALT LAKE
1060,350155,35,SALT LAKE
1061,350156,35,SALT LAKE
1062,350157,35,SALT LAKE
1063,350158,35,SALT LAKE
1064,350159,35,SALT LAKE
1065,350160,35,SALT LAKE
1066,350161,35,SALT LAKE
1067,350162,35,SALT LAKE
1068,350163,35,SALT LAKE
1069,350164,35,SALT LAKE
1070,350165,35,SALT LAKE
1071,350166,35,SALT LAKE
1072,350167,35,SALT LAKE
1073,350168,35,SALT LAKE
1074,350169,35,SALT LAKE
1075,350170,35,SALT LAKE
1076,350171,35,SALT LAKE
1077,350172,35,SALT LAKE
1078,350173,35,SALT LAKE
1079,350174,35,SALT LAKE
1080,350175,35,SALT LAKE
1081,350176,35,SALT LAKE
1082,350177,35,SALT LAKE
1083,350178,35,SALT LAKE
1084,350179,35,SALT LAKE
1085,350180,35,SALT LAKE
1086,350181,35,SALT LAKE
1087,350182,35,SALT LAKE
1088,350183,35,SALT LAKE
1089,350184,35,SALT LAKE
1090,350185,35,SALT LAKE
1091,350186,35,SALT LAKE
1092,350187,35,SALT LAKE
1093,350188,35,SALT LAKE
1094,350189,35,SALT LAKE
1095,350190,35,SALT LAKE
1096,350191,35,SALT LAKE
1097,350192,35,SALT LAKE
1098,350193,35,SALT LAKE
1099,350194,35,SALT LAKE
1100,350195,35,SALT LAKE
1101,350196,35,SALT LAKE
1102,350197,35,SALT LAKE
1103,350198,35,SALT LAKE
1104,350199,35,SALT LAKE
1105,350200,35,SALT LAKE
1106,350201,35,SALT LAKE
1107,350202,35,SALT LAKE
1108,350203,35,SALT LAKE
1109,350204,35,SALT LAKE
1110,350205,35,SALT LAKE
1111,350206,35,SALT LAKE
1112,350207,35,SALT LAKE
1113,350208,35,SALT LAKE
1114,350209,35,SALT LAKE
1115,350210,35,SALT LAKE
1116,350211,35,SALT LAKE
1117,350212,35,SALT LAKE
1118,350213,35,SALT LAKE
1119,350214,35,SALT LAKE
1120,350215,35,SALT LAKE
1121,350216,35,SALT LAKE
1122,350217,35,SALT LAKE
1123,350218,35,SALT LAKE
1124,350219,35,SALT LAKE
1125,350220,35,SALT LAKE
1126,350221,35,SALT LAKE
1127,350222,35,SALT LAKE
1128,350223,35,SALT LAKE
1129,350224,35,SALT LAKE
1130,350225,35,SALT LAKE
1131,350226,35,SALT LAKE
1132,350227,35,SALT LAKE
1133,350228,35,SALT LAKE
1134,350229,35,SALT LAKE
1135,350230,35,SALT LAKE
1136,350231,35,SALT LAKE
1137,350232,35,SALT LAKE
1138,350233,35,SALT LAKE
1139,350234,35,SALT LAKE
1140,350235,35,SALT LAKE
1141,350236,35,SALT LAKE
1142,350237,35,SALT LAKE
1143,350238,35,SALT LAKE
1144,350239,35,SALT LAKE
1145,350240,35,SALT LAKE
1146,350241,35,SALT LAKE
1147,350242,35,SALT LAKE
1148,350243,35,SALT LAKE
1149,350244,35,SALT LAKE
1150,350245,35,SALT LAKE
1151,350246,35,SALT LAKE
1152,350247,35,SALT LAKE
1153,350248,35,SALT LAKE
1154,350249,35,SALT LAKE
1155,350250,35,SALT LAKE
1156,350251,35,SALT LAKE
1157,350252,35,SALT LAKE
1158,350253,35,SALT LAKE
1159,350254,35,SALT LAKE
1160,350255,35,SALT LAKE
1161,350256,35,SALT LAKE
1162,350257,35,SALT LAKE
1163,350258,35,SALT LAKE
1164,350259,35,SALT LAKE
1165,350260,35,SALT LAKE
1166,350261,35,SALT LAKE
1167,350262,35,SALT LAKE
1168,350263,35,SALT LAKE
1169,350264,35,SALT LAKE
1170,350265,35,SALT LAKE
1171,350266,35,SALT LAKE
1172,350267,35,SALT LAKE
1173,350268,35,SALT LAKE
1174,350269,35,SALT LAKE
1175,350270,35,SALT LAKE
1176,350271,35,SALT LAKE
1177,350272,35,SALT LAKE
1178,350273,35,SALT LAKE
1179,350274,35,SALT LAKE
1180,350275,35,SALT LAKE
1181,350276,35,SALT LAKE
1182,350277,35,SALT LAKE
1183,350278,35,SALT LAKE
1184,350279,35,SALT LAKE
1185,350280,35,SALT LAKE
1186,350281,35,SALT LAKE
1187,350282,35,SALT LAKE
1188,350283,35,SALT LAKE
1189,350284,35,SALT LAKE
1190,350285,35,SALT LAKE
1191,350286,35,SALT LAKE
1192,350287,35,SALT LAKE
1193,350288,35,SALT LAKE
1194,350289,35,SALT LAKE
1195,350290,35,SALT LAKE
1196,350291,35,SALT LAKE
1197,350292,35,SALT LAKE
1198,350293,35,SALT LAKE
1199,350294,35,SALT LAKE
1200,350295,35,SALT LAKE
1201,350296,35,SALT LAKE
1202,350297,35,SALT LAKE
1203,350298,35,SALT LAKE
1204,350299,35,SALT LAKE
1205,350300,35,SALT LAKE
1206,350301,35,SALT LAKE
1207,350302,35,SALT LAKE
1208,350303,35,SALT LAKE
1209,350304,35,SALT LAKE
1210,350305,35,SALT LAKE
1211,350306,35,SALT LAKE
1212,350307,35,SALT LAKE
1213,350308,35,SALT LAKE
1214,350309,35,SALT LAKE
1215,350310,35,SALT LAKE
1216,350311,35,SALT LAKE
1217,350312,35,SALT LAKE
1218,350313,35,SALT LAKE
1219,350314,35,SALT LAKE
1220,350315,35,SALT LAKE
1221,350316,35,SALT LAKE
1222,350317,35,SALT LAKE
1223,350318,35,SALT LAKE
1224,350319,35,SALT LAKE
1225,350320,35,SALT LAKE
1226,350321,35,SALT LAKE
1227,350322,35,SALT LAKE
1228,350323,35,SALT LAKE
1229,350324,35,SALT LAKE
1230,350325,35,SALT LAKE
1231,350326,35,SALT LAKE
1232,350327,35,SALT LAKE
1233,350328,35,SALT LAKE
1234,350329,35,SALT LAKE
1235,350330,35,SALT LAKE
1236,350331,35,SALT LAKE
1237,350332,35,SALT LAKE
1238,350333,35,SALT LAKE
1239,350334,35,SALT LAKE
1240,350335,35,SALT LAKE
1241,350336,35,SALT LAKE
1242,350337,35,SALT LAKE
1243,350338,35,SALT LAKE
1244,350339,35,SALT LAKE
1245,350340,35,SALT LAKE
1246,350341,35,SALT LAKE
1247,350342,35,SALT LAKE
1248,350343,35,SALT LAKE
1249,350344,35,SALT LAKE
1250,350345,35,SALT LAKE
1251,350346,35,SALT LAKE
1252,350347,35,SALT LAKE
1253,350348,35,SALT LAKE
1254,350349,35,SALT LAKE
1255,350350,35,SALT LAKE
1256,350351,35,SALT LAKE
1257,350352,35,SALT LAKE
1258,350353,35,SALT LAKE
1259,350354,35,SALT LAKE
1260,350355,35,SALT LAKE
1261,350356,35,SALT LAKE
1262,350357,35,SALT LAKE
1263,350358,35,SALT LAKE
1264,350359,35,SALT LAKE
1265,350360,35,SALT LAKE
1266,350361,35,SALT LAKE
1267,350362,35,SALT LAKE
1268,350363,35,SALT LAKE
1269,350364,35,SALT LAKE
1270,350365,35,SALT LAKE
1271,350366,35,SALT LAKE
1272,350367,35,SALT LAKE
1273,350368,35,SALT LAKE
1274,350369,35,SALT LAKE
1275,350370,35,SALT LAKE
1276,350371,35,SALT LAKE
1277,350372,35,SALT LAKE
1278,350373,35,SALT LAKE
1279,350374,35,SALT LAKE
1280,350375,35,SALT LAKE
1281,350376,35,SALT LAKE
1282,350377,35,SALT LAKE
1283,350378,35,SALT LAKE
1284,350379,35,SALT LAKE
1285,350380,35,SALT LAKE
1286,350381,35,SALT LAKE
1287,350382,35,SALT LAKE
1288,350383,35,SALT LAKE
1289,350384,35,SALT LAKE
1290,350385,35,SALT LAKE
1291,350386,35,SALT LAKE
1292,350387,35,SALT LAKE
1293,350388,35,SALT LAKE
1294,350389,35,SALT LAKE
1295,350390,35,SALT LAKE
1296,350391,35,SALT LAKE
1297,350392,35,SALT LAKE
1298,350393,35,SALT LAKE
1299,350394,35,SALT LAKE
1300,350395,35,SALT LAKE
1301,350396,35,SALT LAKE
1302,350397,35,SALT LAKE
1303,350398,35,SALT LAKE
1304,350399,35,SALT LAKE
1305,350400,35,SALT LAKE
1306,350401,35,SALT LAKE
1307,350402,35,SALT LAKE
1308,350403,35,SALT LAKE
1309,350404,35,SALT LAKE
1310,350405,35,SALT LAKE
1311,350406,35,SALT LAKE
1312,350407,35,SALT LAKE
1313,350408,35,SALT LAKE
1314,350409,35,SALT LAKE
1315,350410,35,SALT LAKE
1316,350411,35,SALT LAKE
1317,350412,35,SALT LAKE
1318,350413,35,SALT LAKE
1319,350414,35,SALT LAKE
1320,350415,35,SALT LAKE
1321,350416,35,SALT LAKE
1322,350417,35,SALT LAKE
1323,350418,35,SALT LAKE
1324,350419,35,SALT LAKE
1325,350420,35,SALT LAKE
1326,350421,35,SALT LAKE
1327,350422,35,SALT LAKE
1328,350423,35,SALT LAKE
1329,350424,35,SALT LAKE
1330,350425,35,SALT LAKE
1331,350426,35,SALT LAKE
1332,350427,35,SALT LAKE
1333,350428,35,SALT LAKE
1334,350429,35,SALT LAKE
1335,350430,35,SALT LAKE
1336,350431,35,SALT LAKE
1337,350432,35,SALT LAKE
1338,350433,35,SALT LAKE
1339,350434,35,SALT LAKE
1340,350435,35,SALT LAKE
1341,350436,35,SALT LAKE
1342,350437,35,SALT LAKE
1343,350438,35,SALT LAKE
1344,350439,35,SALT LAKE
1345,350440,35,SALT LAKE
1346,350441,35,SALT LAKE
1347,350442,35,SALT LAKE
1348,350443,35,SALT LAKE
1349,350444,35,SALT LAKE
1350,350445,35,SALT LAKE
1351,350446,35,SALT LAKE
1352,350447,35,SALT LAKE
1353,350448,35,SALT LAKE
1354,350449,35,SALT LAKE
1355,350450,35,SALT LAKE
1356,350451,35,SALT LAKE
1357,350452,35,SALT LAKE
1358,350453,35,SALT LAKE
1359,350454,35,SALT LAKE
1360,350455,35,SALT LAKE
1361,350456,35,SALT LAKE
1362,350457,35,SALT LAKE
1363,350458,35,SALT LAKE
1364,350459,35,SALT LAKE
1365,350460,35,SALT LAKE
1366,350461,35,SALT LAKE
1367,350462,35,SALT LAKE
1368,350463,35,SALT LAKE
1369,350464,35,SALT LAKE
1370,350465,35,SALT LAKE
1371,350466,35,SALT LAKE
1372,350467,35,SALT LAKE
1373,350468,35,SALT LAKE
1374,350469,35,SALT LAKE
1375,350470,35,SALT LAKE
1376,350471,35,SALT LAKE
1377,350472,35,SALT LAKE
1378,350473,35,SALT LAKE
1379,350474,35,SALT LAKE
1380,350475,35,SALT LAKE
1381,350476,35,SALT LAKE
1382,350477,35,SALT LAKE
1383,350478,35,SALT LAKE
1384,350479,35,SALT LAKE
1385,350480,35,SALT LAKE
1386,350481,35,SALT LAKE
1387,350482,35,SALT LAKE
1388,350483,35,SALT LAKE
1389,350484,35,SALT LAKE
1390,350485,35,SALT LAKE
1391,350486,35,SALT LAKE
1392,350487,35,SALT LAKE
1393,350488,35,SALT LAKE
1394,350489,35,SALT LAKE
1395,350490,35,SALT LAKE
1396,350491,35,SALT LAKE
1397,350492,35,SALT LAKE
1398,350493,35,SALT LAKE
1399,350494,35,SALT LAKE
1400,350495,35,SALT LAKE
1401,350496,35,SALT LAKE
1402,350497,35,SALT LAKE
1403,350498,35,SALT LAKE
1404,350499,35,SALT LAKE
1405,350500,35,SALT LAKE
1406,350501,35,SALT LAKE
1407,350502,35,SALT LAKE
1408,350503,35,SALT LAKE
1409,350504,35,SALT LAKE
1410,350505,35,SALT LAKE
1411,350506,35,SALT LAKE
1412,350507,35,SALT LAKE
1413,350508,35,SALT LAKE
1414,350509,35,SALT LAKE
1415,350510,35,SALT LAKE
1416,350511,35,SALT LAKE
1417,350512,35,SALT LAKE
1418,350513,35,SALT LAKE
1419,350514,35,SALT LAKE
1420,350515,35,SALT LAKE
1421,350516,35,SALT LAKE
1422,350517,35,SALT LAKE
1423,350518,35,SALT LAKE
1424,350519,35,SALT LAKE
1425,350520,35,SALT LAKE
1426,350521,35,SALT LAKE
1427,350522,35,SALT LAKE
1428,350523,35,SALT LAKE
1429,350524,35,SALT LAKE
1430,350525,35,SALT LAKE
1431,350526,35,SALT LAKE
1432,350527,35,SALT LAKE
1433,350528,35,SALT LAKE
1434,350529,35,SALT LAKE
1435,350530,35,SALT LAKE
1436,350531,35,SALT LAKE
1437,350532,35,SALT LAKE
1438,350533,35,SALT LAKE
1439,350534,35,SALT LAKE
1440,350535,35,SALT LAKE
1441,350536,35,SALT LAKE
1442,350537,35,SALT LAKE
1443,350538,35,SALT LAKE
1444,350539,35,SALT LAKE
1445,350540,35,SALT LAKE
1446,350541,35,SALT LAKE
1447,350542,35,SALT LAKE
1448,350543,35,SALT LAKE
1449,350544,35,SALT LAKE
1450,350545,35,SALT LAKE
1451,350546,35,SALT LAKE
1452,350547,35,SALT LAKE
1453,350548,35,SALT LAKE
1454,350549,35,SALT LAKE
1455,350550,35,SALT LAKE
1456,350551,35,SALT LAKE
1457,350552,35,SALT LAKE
1458,350553,35,SALT LAKE
1459,350554,35,SALT LAKE
1460,350555,35,SALT LAKE
1461,350556,35,SALT LAKE
1462,350557,35,SALT LAKE
1463,350558,35,SALT LAKE
1464,350559,35,SALT LAKE
1465,350560,35,SALT LAKE
1466,350561,35,SALT LAKE
1467,350562,35,SALT LAKE
1468,350563,35,SALT LAKE
1469,350564,35,SALT LAKE
1470,350565,35,SALT LAKE
1471,350566,35,SALT LAKE
1472,350567,35,SALT LAKE
1473,350568,35,SALT LAKE
1474,350569,35,SALT LAKE
1475,350570,35,SALT LAKE
1476,350571,35,SALT LAKE
1477,350572,35,SALT LAKE
1478,350573,35,SALT LAKE
1479,350574,35,SALT LAKE
1480,350575,35,SALT LAKE
1481,350576,35,SALT LAKE
1482,350577,35,SALT LAKE
1483,350578,35,SALT LAKE
1484,350579,35,SALT LAKE
1485,350580,35,SALT LAKE
1486,350581,35,SALT LAKE
1487,350582,35,SALT LAKE
1488,350583,35,SALT LAKE
1489,350584,35,SALT LAKE
1490,350585,35,SALT LAKE
1491,350586,35,SALT LAKE
1492,350587,35,SALT LAKE
1493,350588,35,SALT LAKE
1494,350589,35,SALT LAKE
1495,350590,35,SALT LAKE
1496,350591,35,SALT LAKE
1497,350592,35,SALT LAKE
1498,350593,35,SALT LAKE
1499,350594,35,SALT LAKE
1500,350595,35,SALT LAKE
1501,350596,35,SALT LAKE
1502,350597,35,SALT LAKE
1503,350598,35,SALT LAKE
1504,350599,35,SALT LAKE
1505,350600,35,SALT LAKE
1506,350601,35,SALT LAKE
1507,350602,35,SALT LAKE
1508,350603,35,SALT LAKE
1509,350604,35,SALT LAKE
1510,350605,35,SALT LAKE
1511,350606,35,SALT LAKE
1512,350607,35,SALT LAKE
1513,350608,35,SALT LAKE
1514,350609,35,SALT LAKE
1515,350610,35,SALT LAKE
1516,350611,35,SALT LAKE
1517,350612,35,SALT LAKE
1518,350613,35,SALT LAKE
1519,350614,35,SALT LAKE
1520,350615,35,SALT LAKE
1521,350616,35,SALT LAKE
1522,350617,35,SALT LAKE
1523,350618,35,SALT LAKE
1524,350619,35,SALT LAKE
1525,350620,35,SALT LAKE
1526,350621,35,SALT LAKE
1527,350622,35,SALT LAKE
1528,350623,35,SALT LAKE
1529,350624,35,SALT LAKE
1530,350625,35,SALT LAKE
1531,350626,35,SALT LAKE
1532,350627,35,SALT LAKE
1533,350628,35,SALT LAKE
1534,350629,35,SALT LAKE
1535,350630,35,SALT LAKE
1536,350631,35,SALT LAKE
1537,350632,35,SALT LAKE
1538,350633,35,SALT LAKE
1539,350634,35,SALT LAKE
1540,350635,35,SALT LAKE
1541,350636,35,SALT LAKE
1542,350637,35,SALT LAKE
1543,350638,35,SALT LAKE
1544,350639,35,SALT LAKE
1545,350640,35,SALT LAKE
1546,350641,35,SALT LAKE
1547,350642,35,SALT LAKE
1548,350643,35,SALT LAKE
1549,350644,35,SALT LAKE
1550,350645,35,SALT LAKE
1551,350646,35,SALT LAKE
1552,350647,35,SALT LAKE
1553,350648,35,SALT LAKE
1554,350649,35,SALT LAKE
1555,350650,35,SALT LAKE
1556,350651,35,SALT LAKE
1557,350652,35,SALT LAKE
1558,350653,35,SALT LAKE
1559,350654,35,SALT LAKE
1560,350655,35,SALT LAKE
1561,350656,35,SALT LAKE
1562,350657,35,SALT LAKE
1563,350658,35,SALT LAKE
1564,350659,35,SALT LAKE
1565,350660,35,SALT LAKE
1566,350661,35,SALT LAKE
1567,350662,35,SALT LAKE
1568,350663,35,SALT LAKE
1569,350664,35,SALT LAKE
1570,350665,35,SALT LAKE
1571,350666,35,SALT LAKE
1572,350667,35,SALT LAKE
1573,350668,35,SALT LAKE
1574,350669,35,SALT LAKE
1575,350670,35,SALT LAKE
1576,350671,35,SALT LAKE
1577,350672,35,SALT LAKE
1578,350673,35,SALT LAKE
1579,350674,35,SALT LAKE
1580,350675,35,SALT LAKE
1581,350676,35,SALT LAKE
1582,350677,35,SALT LAKE
1583,350678,35,SALT LAKE
1584,350679,35,SALT LAKE
1585,350680,35,SALT LAKE
1586,350681,35,SALT LAKE
1587,350682,35,SALT LAKE
1588,350683,35,SALT LAKE
1589,350684,35,SALT LAKE
1590,350685,35,SALT LAKE
1591,350686,35,SALT LAKE
1592,350687,35,SALT LAKE
1593,350688,35,SALT LAKE
1594,350689,35,SALT LAKE
1595,350690,35,SALT LAKE
1596,350691,35,SALT LAKE
1597,350692,35,SALT LAKE
1598,350693,35,SALT LAKE
1599,350694,35,SALT LAKE
1600,350695,35,SALT LAKE
1601,350696,35,SALT LAKE
1602,350697,35,SALT LAKE
1603,350698,35,SALT LAKE
1604,350699,35,SALT LAKE
1605,350700,35,SALT LAKE
1606,350701,35,SALT LAKE
1607,350702,35,SALT LAKE
1608,350703,35,SALT LAKE
1609,350704,35,SALT LAKE
1610,350705,35,SALT LAKE
1611,350706,35,SALT LAKE
1612,350707,35,SALT LAKE
1613,350708,35,SALT LAKE
1614,350709,35,SALT LAKE
1615,350710,35,SALT LAKE
1616,350711,35,SALT LAKE
1617,350712,35,SALT LAKE
1618,350713,35,SALT LAKE
1619,350714,35,SALT LAKE
1620,350715,35,SALT LAKE
1621,350716,35,SALT LAKE
1622,350717,35,SALT LAKE
1623,350718,35,SALT LAKE
1624,350719,35,SALT LAKE
1625,350720,35,SALT LAKE
1626,350721,35,SALT LAKE
1627,350722,35,SALT LAKE
1628,350723,35,SALT LAKE
1629,350724,35,SALT LAKE
1630,350725,35,SALT LAKE
1631,350726,35,SALT LAKE
1632,350727,35,SALT LAKE
1633,350728,35,SALT LAKE
1634,350729,35,SALT LAKE
1635,350730,35,SALT LAKE
1636,350731,35,SALT LAKE
1637,350732,35,SALT LAKE
1638,350733,35,SALT LAKE
1639,350734,35,SALT LAKE
1640,350735,35,SALT LAKE
1641,350736,35,SALT LAKE
1642,350737,35,SALT LAKE
1643,350738,35,SALT LAKE
1644,350739,35,SALT LAKE
1645,350740,35,SALT LAKE
1646,350741,35,SALT LAKE
1647,350742,35,SALT LAKE
1648,350743,35,SALT LAKE
1649,350744,35,SALT LAKE
1650,350745,35,SALT LAKE
1651,350746,35,SALT LAKE
1652,350747,35,SALT LAKE
1653,350748,35,SALT LAKE
1654,350749,35,SALT LAKE
1655,350750,35,SALT LAKE
1656,350751,35,SALT LAKE
1657,350752,35,SALT LAKE
1658,350753,35,SALT LAKE
1659,350754,35,SALT LAKE
1660,350755,35,SALT LAKE
1661,350756,35,SALT LAKE
1662,350757,35,SALT LAKE
1663,350758,35,SALT LAKE
1664,350759,35,SALT LAKE
1665,350760,35,SALT LAKE
1666,350761,35,SALT LAKE
1667,350762,35,SALT LAKE
1668,350763,35,SALT LAKE
1669,350764,35,SALT LAKE
1670,350765,35,SALT LAKE
1671,350766,35,SALT LAKE
1672,350767,35,SALT LAKE
1673,350768,35,SALT LAKE
1674,350769,35,SALT LAKE
1675,350770,35,SALT LAKE
1676,350771,35,SALT LAKE
1677,350772,35,SALT LAKE
1678,350773,35,SALT LAKE
1679,350774,35,SALT LAKE
1680,350775,35,SALT LAKE
1681,350776,35,SALT LAKE
1682,350777,35,SALT LAKE
1683,350778,35,SALT LAKE
1684,350779,35,SALT LAKE
1685,350780,35,SALT LAKE
1686,350781,35,SALT LAKE
1687,350782,35,SALT LAKE
1688,350783,35,SALT LAKE
1689,350784,35,SALT LAKE
1690,350785,35,SALT LAKE
1691,350786,35,SALT LAKE
1692,350787,35,SALT LAKE
1693,350788,35,SALT LAKE
1694,350789,35,SALT LAKE
1695,350790,35,SALT LAKE
1696,350791,35,SALT LAKE
1697,350792,35,SALT LAKE
1698,350793,35,SALT LAKE
1699,350794,35,SALT LAKE
1700,350795,35,SALT LAKE
1701,350796,35,SALT LAKE
1702,350797,35,SALT LAKE
1703,350798,35,SALT LAKE
1704,350799,35,SALT LAKE
1705,350800,35,SALT LAKE
1706,350801,35,SALT LAKE
1707,350802,35,SALT LAKE
1708,350803,35,SALT LAKE
1709,350804,35,SALT LAKE
1710,350805,35,SALT LAKE
1711,350806,35,SALT LAKE
1712,350807,35,SALT LAKE
1713,350808,35,SALT LAKE
1714,350809,35,SALT LAKE
1715,350810,35,SALT LAKE
1716,350811,35,SALT LAKE
1717,350812,35,SALT LAKE
1718,350813,35,SALT LAKE
1719,350814,35,SALT LAKE
1720,350815,35,SALT LAKE
1721,350816,35,SALT LAKE
1722,350817,35,SALT LAKE
1723,350818,35,SALT LAKE
1724,350819,35,SALT LAKE
1725,350820,35,SALT LAKE
1726,350821,35,SALT LAKE
1727,350822,35,SALT LAKE
1728,350823,35,SALT LAKE
1729,350824,35,SALT LAKE
1730,350825,35,SALT LAKE
1731,350826,35,SALT LAKE
1732,350827,35,SALT LAKE
1733,350828,35,SALT LAKE
1734,350829,35,SALT LAKE
1735,350830,35,SALT LAKE
1736,350831,35,SALT LAKE
1737,350832,35,SALT LAKE
1738,350833,35,SALT LAKE
1739,350834,35,SALT LAKE
1740,350835,35,SALT LAKE
1741,350836,35,SALT LAKE
1742,350837,35,SALT LAKE
1743,350838,35,SALT LAKE
1744,350839,35,SALT LAKE
1745,350840,35,SALT LAKE
1746,350841,35,SALT LAKE
1747,350842,35,SALT LAKE
1748,350843,35,SALT LAKE
1749,350844,35,SALT LAKE
1750,350845,35,SALT LAKE
1751,350846,35,SALT LAKE
1752,350847,35,SALT LAKE
1753,350848,35,SALT LAKE
1754,350849,35,SALT LAKE
1755,350850,35,SALT LAKE
1756,350851,35,SALT LAKE
1757,350852,35,SALT LAKE
1758,350853,35,SALT LAKE
1759,350854,35,SALT LAKE
1760,350855,35,SALT LAKE
1761,350856,35,SALT LAKE
1762,350857,35,SALT LAKE
1763,350858,35,SALT LAKE
1764,350859,35,SALT LAKE
1765,350860,35,SALT LAKE
1766,350861,35,SALT LAKE
1767,350862,35,SALT LAKE
1768,350863,35,SALT LAKE
1769,350864,35,SALT LAKE
1770,350865,35,SALT LAKE
1771,350866,35,SALT LAKE
1772,350867,35,SALT LAKE
1773,350868,35,SALT LAKE
1774,350869,35,SALT LAKE
1775,350870,35,SALT LAKE
1776,350871,35,SALT LAKE
1777,350872,35,SALT LAKE
1778,350873,35,SALT LAKE
1779,350874,35,SALT LAKE
1780,350875,35,SALT LAKE
1781,350876,35,SALT LAKE
1782,350877,35,SALT LAKE
1783,350878,35,SALT LAKE
1784,350879,35,SALT LAKE
1785,350880,35,SALT LAKE
1786,350881,35,SALT LAKE
1787,350882,35,SALT LAKE
1788,350883,35,SALT LAKE
1789,350884,35,SALT LAKE
1790,350885,35,SALT LAKE
1791,350886,35,SALT LAKE
1792,350887,35,SALT LAKE
1793,350888,35,SALT LAKE
1794,350889,35,SALT LAKE
1795,350890,35,SALT LAKE
1796,350891,35,SALT LAKE
1797,350892,35,SALT LAKE
1798,350893,35,SALT LAKE
1799,350894,35,SALT LAKE
1800,350895,35,SALT LAKE
1801,350896,35,SALT LAKE
1802,350897,35,SALT LAKE
1803,350898,35,SALT LAKE
1804,350899,35,SALT LAKE
1805,350900,35,SALT LAKE
1806,350901,35,SALT LAKE
1807,350902,35,SALT LAKE
1808,350903,35,SALT LAKE
1809,350904,35,SALT LAKE
1810,350905,35,SALT LAKE
1811,350906,35,SALT LAKE
1812,350907,35,SALT LAKE
1813,350908,35,SALT LAKE
1814,350909,35,SALT LAKE
1815,350910,35,SALT LAKE
1816,350911,35,SALT LAKE
1817,350912,35,SALT LAKE
1818,350913,35,SALT LAKE
1819,350914,35,SALT LAKE
1820,350915,35,SALT LAKE
1821,350916,35,SALT LAKE
1822,350917,35,SALT LAKE
1823,350918,35,SALT LAKE
1824,350919,35,SALT LAKE
1825,350920,35,SALT LAKE
1826,350921,35,SALT LAKE
1827,350922,35,SALT LAKE
1828,350923,35,SALT LAKE
1829,350924,35,SALT LAKE
1830,350925,35,SALT LAKE
1831,350926,35,SALT LAKE
1832,350927,35,SALT LAKE
1833,350928,35,SALT LAKE
1834,350929,35,SALT LAKE
1835,350930,35,SALT LAKE
1836,350931,35,SALT LAKE
1837,350932,35,SALT LAKE
1838,350933,35,SALT LAKE
1839,350934,35,SALT LAKE
1840,350935,35,SALT LAKE
1841,350936,35,SALT LAKE
1842,350937,35,SALT LAKE
1843,350938,35,SALT LAKE
1844,350939,35,SALT LAKE
1845,350940,35,SALT LAKE
1846,350941,35,SALT LAKE
1847,350942,35,SALT LAKE
1848,350943,35,SALT LAKE
1849,350944,35,SALT LAKE
1850,350945,35,SALT LAKE
1851,350946,35,SALT LAKE
1852,350947,35,SALT LAKE
1853,350948,35,SALT LAKE
1854,350949,35,SALT LAKE
1855,350950,35,SALT LAKE
1856,350951,35,SALT LAKE
1857,350952,35,SALT LAKE
1858,350953,35,SALT LAKE
1859,350954,35,SALT LAKE
1860,350955,35,SALT LAKE
1861,350956,35,SALT LAKE
1862,350957,35,SALT LAKE
1863,350958,35,SALT LAKE
1864,350959,35,SALT LAKE
1865,350960,35,SALT LAKE
1866,350961,35,SALT LAKE
1867,350962,35,SALT LAKE
1868,350963,35,SALT LAKE
1869,350964,35,SALT LAKE
1870,350965,35,SALT LAKE
1871,350966,35,SALT LAKE
1872,350967,35,SALT LAKE
1873,350968,35,SALT LAKE
1874,350969,35,SALT LAKE
1875,350970,35,SALT LAKE
1876,350971,35,SALT LAKE
1877,350972,35,SALT LAKE
1878,350973,35,SALT LAKE
1879,350974,35,SALT LAKE
1880,350975,35,SALT LAKE
1881,350976,35,SALT LAKE
1882,350977,35,SALT LAKE
1883,350978,35,SALT LAKE
1884,350979,35,SALT LAKE
1885,350980,35,SALT LAKE
1886,350981,35,SALT LAKE
1887,350982,35,SALT LAKE
1888,350983,35,SALT LAKE
1889,350984,35,SALT LAKE
1890,350985,35,SALT LAKE
1891,350986,35,SALT LAKE
1892,350987,35,SALT LAKE
1893,350988,35,SALT LAKE
1894,350989,35,SALT LAKE
1895,350990,35,SALT LAKE
1896,350991,35,SALT LAKE
1897,350992,35,SALT LAKE
1898,350993,35,SALT LAKE
1899,350994,35,SALT LAKE
1900,350995,35,SALT LAKE
1901,350996,35,SALT LAKE
1902,350997,35,SALT LAKE
1903,350998,35,SALT LAKE
1904,350999,35,SALT LAKE
1905,351000,35,SALT LAKE
1906,351001,35,SALT LAKE
1907,351002,35,SALT LAKE
1908,351003,35,SALT LAKE
1909,351004,35,SALT LAKE
1910,351005,35,SALT LAKE
1911,351006,35,SALT LAKE
1912,351007,35,SALT LAKE
1913,351008,35,SALT LAKE
1914,351009,35,SALT LAKE
1915,351010,35,SALT LAKE
1916,351011,35,SALT LAKE
1917,351012,35,SALT LAKE
1918,351013,35,SALT LAKE
1919,351014,35,SALT LAKE
1920,351015,35,SALT LAKE
1921,351016,35,SALT LAKE
1922,351017,35,SALT LAKE
1923,351018,35,SALT LAKE
1924,351019,35,SALT LAKE
1925,351020,35,SALT LAKE
1926,351021,35,SALT LAKE
1927,351022,35,SALT LAKE
